Protocol Name	Sample ID	Cell line	Cell Type	NF2 status	AC50 (uM)	CRC	Max Resp	Log AC50 (M)	Sample Name	AUC	AUC Fit	Gene Symbol
s-nf2-HS12-1	NCGC00185741-01	HS12	schwannoma	NF2 expressing 		4	101.302		Nepafenac	507.45	506.87	PTGS2
s-nf2-HS12-1	NCGC00185756-01	HS12	schwannoma	NF2 expressing 		4	114.541		Estramustine phosphate sodium	479.438		
s-nf2-HS12-1	NCGC00185772-01	HS12	schwannoma	NF2 expressing 	0.037221	-1.2	46.074	-7.4292	Vindesine sulfate salt	347.98	346.573	TUBB
s-nf2-HS12-1	NCGC00185773-02	HS12	schwannoma	NF2 expressing 		4	111.256		Clindamycin palmitate hydrochloride	507.426	506.613	
s-nf2-HS12-1	NCGC00185774-01	HS12	schwannoma	NF2 expressing 		4	113.164		Erdosteine	494.079	495.975	
s-nf2-HS12-1	NCGC00185778-02	HS12	schwannoma	NF2 expressing 		4	103.815		Nitisinone	508.044	508.075	HPD
s-nf2-HS12-1	NCGC00185850-02	HS12	schwannoma	NF2 expressing 	29.565863	-3	47.72	-4.5292	BIX-01294	431.129	431.59	EHMT2
s-nf2-HS12-1	NCGC00185916-06	HS12	schwannoma	NF2 expressing 	18.654798	-2.4	89.401	-4.7292	NCGC00185916	511.373	511.04	PKM2
s-nf2-HS12-1	NCGC00185990-05	HS12	schwannoma	NF2 expressing 		4	98.73		Ketorolac	517.664	516.91	
s-nf2-HS12-1	NCGC00185994-02	HS12	schwannoma	NF2 expressing 	37.221216	-3	59.182	-4.4292	10058-F4	456.636	466.925	MYC
s-nf2-HS12-1	NCGC00185997-03	HS12	schwannoma	NF2 expressing 	14.818033	-2.2	70.228	-4.8292	AS-252424	473.824	473.7	PIK3CG
s-nf2-HS12-1	NCGC00186006-04	HS12	schwannoma	NF2 expressing 		4	95.943		Nefiracetam	482.84		GABRA1
s-nf2-HS12-1	NCGC00186009-03	HS12	schwannoma	NF2 expressing 	18.654798	-2.4	82.975	-4.7292	AS-604850	491.923	491.738	PIK3CG
s-nf2-HS12-1	NCGC00186010-02	HS12	schwannoma	NF2 expressing 		4	80.267		Genipin	441.408	441.163	
s-nf2-HS12-1	NCGC00186013-01	HS12	schwannoma	NF2 expressing 		4	76.577		Esomeprazole magnesium	449.582	447.922	
s-nf2-HS12-1	NCGC00186024-02	HS12	schwannoma	NF2 expressing 	4.685874	-1.1	9.164	-5.3292	SB-525334	426.432	425.531	
s-nf2-HS12-1	NCGC00186028-01	HS12	schwannoma	NF2 expressing 		4	103.022		Levetiracetam	498.117	496.692	
s-nf2-HS12-1	NCGC00186030-03	HS12	schwannoma	NF2 expressing 	1.620262	-1.2	74.047	-5.7904	AS-605240	483.88	484.773	PIK3CG
s-nf2-HS12-1	NCGC00186035-04	HS12	schwannoma	NF2 expressing 		4	94.332		IRAK-1-4 Inhibitor I	493.636	493.083	IRAK1
s-nf2-HS12-1	NCGC00186037-01	HS12	schwannoma	NF2 expressing 		4	98.235		Ibandronate sodium hydrate	428.737	429.206	
s-nf2-HS12-1	NCGC00186046-02	HS12	schwannoma	NF2 expressing 		4	98.989		Caroverine hydrochloride	498.923	499.605	
s-nf2-HS12-1	NCGC00186047-02	HS12	schwannoma	NF2 expressing 	29.565863	-3	29.478	-4.5292	IPA-3	438.461	437.073	PAK1
s-nf2-HS12-1	NCGC00186460-01	HS12	schwannoma	NF2 expressing 		4	72.02		Bardoxolone methyl	434.091	431.182	NFKB1
s-nf2-HS12-1	NCGC00186464-02	HS12	schwannoma	NF2 expressing 		4	100.67		Aliskiren hemifumarate	464.341	464.401	
s-nf2-HS12-1	NCGC00186465-01	HS12	schwannoma	NF2 expressing 	10.490364	-2.2	63.609	-4.9792	MK-2206	458.625	458.489	AKT1
s-nf2-HS12-1	NCGC00186528-04	HS12	schwannoma	NF2 expressing 		4	92.328		NCGC00186528	511.168	512.142	PKM2
s-nf2-HS12-1	NCGC00186628-01	HS12	schwannoma	NF2 expressing 		4	103.906		Butylscopolamine bromide	508.359		CHRM1
s-nf2-HS12-1	NCGC00187481-04	HS12	schwannoma	NF2 expressing 	0.029566	-1.2	41.584	-7.5292	BEZ-235	278.486	276.703	MTOR
s-nf2-HS12-1	NCGC00187482-03	HS12	schwannoma	NF2 expressing 	0.589917	-1.2	45.337	-6.2292	GDC-0941	351.488	352.027	PIK3CA
s-nf2-HS12-1	NCGC00187906-01	HS12	schwannoma	NF2 expressing 	0.762126	-1.2	42.883	-6.118	PI-103	355.491	355.921	PIK3CA
s-nf2-HS12-1	NCGC00187911-02	HS12	schwannoma	NF2 expressing 	10.490364	-2.2	49.406	-4.9792	PLX-4720	481.803	481.022	BRAF
s-nf2-HS12-1	NCGC00187912-03	HS12	schwannoma	NF2 expressing 	18.654798	-2.2	73.302	-4.7292	PCI-32765	495.192	495.343	BTK
s-nf2-HS12-1	NCGC00187983-01	HS12	schwannoma	NF2 expressing 	0.004176	1.2	68.648	-8.3792	Thiazovivin	426.537	433.266	ROCK1
s-nf2-HS12-1	NCGC00188344-05	HS12	schwannoma	NF2 expressing 		4	83.181		Navitoclax	462.474	462.858	BCL2L1
s-nf2-HS12-1	NCGC00188346-01	HS12	schwannoma	NF2 expressing 	5.899165	-2.1	21.837	-5.2292	PP242	386.618	385.276	MTOR
s-nf2-HS12-1	NCGC00188380-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.2	69.492	-4.7292	RDEA-119	517.177	517.262	MAP2K1
s-nf2-HS12-1	NCGC00188382-04	HS12	schwannoma	NF2 expressing 	1.320659	-1.2	33.509	-5.8792	NCGC00188382-01	393.553	393.418	ITK
s-nf2-HS12-1	NCGC00188399-03	HS12	schwannoma	NF2 expressing 	23.485	-3	73.277	-4.6292	Fingolimod hydrochloride	515.378	515.022	SPHK1
s-nf2-HS12-1	NCGC00188429-01	HS12	schwannoma	NF2 expressing 		4	103.563		Acitazanolast	487.807	487.191	
s-nf2-HS12-1	NCGC00188689-01	HS12	schwannoma	NF2 expressing 	1.662611	-1.4	53.294	-5.7792	Asenapine	371.825	364.639	DRD1
s-nf2-HS12-1	NCGC00188690-02	HS12	schwannoma	NF2 expressing 	26.350603	-2.1	7.989	-4.5792	Prasugrel hydrochloride	480.119	480.187	P2RY12
s-nf2-HS12-1	NCGC00188863-01	HS12	schwannoma	NF2 expressing 		4	86.165		Dronedarone	503.93	503.104	ADRA1A
s-nf2-HS12-1	NCGC00188864-01	HS12	schwannoma	NF2 expressing 		4	79.885		Iloperidone	456.18	456.225	DRD2
s-nf2-HS12-1	NCGC00188865-02	HS12	schwannoma	NF2 expressing 	4.685874	-1.4	73.674	-5.3292	Pazopanib	449.072	448.655	CERS1
s-nf2-HS12-1	NCGC00188866-01	HS12	schwannoma	NF2 expressing 	16.626107	-2.2	49.441	-4.7792	NCGC00188866-01	426.762	427.748	RAC1
s-nf2-HS12-1	NCGC00188943-04	HS12	schwannoma	NF2 expressing 		4	101.368		Orotic acid	505.388		
s-nf2-HS12-1	NCGC00188962-02	HS12	schwannoma	NF2 expressing 		4	91.066		Pravastatin sodium	482.216	481.867	HMGCR
s-nf2-HS12-1	NCGC00189073-02	HS12	schwannoma	NF2 expressing 	5.899165	-2.2	74.925	-5.2292	Selumetinib	476.711	476.106	MAP2K1
s-nf2-HS12-1	NCGC00189074-01	HS12	schwannoma	NF2 expressing 	6.618972	-1.2	63.051	-5.1792	C.I. 1040	422.822	422.517	MAP2K1
s-nf2-HS12-1	NCGC00189075-01	HS12	schwannoma	NF2 expressing 	5.257637	-2.2	58.207	-5.2792	PD 0325901	430.363	433.155	MAP2K1
s-nf2-HS12-1	NCGC00189220-05	HS12	schwannoma	NF2 expressing 		4	99.729		UNC-0638	467.926		EHMT2
s-nf2-HS12-1	NCGC00189393-03	HS12	schwannoma	NF2 expressing 		4	85.735		NCGC00189393-02	474.893	475.88	BLM
s-nf2-HS12-1	NCGC00229511-01	HS12	schwannoma	NF2 expressing 		4	80.559		Tofacitinib	448.948	449.462	JAK1
s-nf2-HS12-1	NCGC00229512-04	HS12	schwannoma	NF2 expressing 	16.626107	-2.2	40.856	-4.7792	BMS-509744	479.042	479.25	ITK
s-nf2-HS12-1	NCGC00229704-01	HS12	schwannoma	NF2 expressing 		4	85.811		Raltitrexed	471.27	472.447	TYMS
s-nf2-HS12-1	NCGC00229735-03	HS12	schwannoma	NF2 expressing 		4	81.743		KU-60019	465.17	465.446	ATM
s-nf2-HS12-1	NCGC00238451-01	HS12	schwannoma	NF2 expressing 		4	76.954		Olaparib	446.482	444.935	PARP1
s-nf2-HS12-1	NCGC00238452-02	HS12	schwannoma	NF2 expressing 		4	80.34		Enzastaurin	464.413	464.26	PRKCA
s-nf2-HS12-1	NCGC00238453-01	HS12	schwannoma	NF2 expressing 	4.685874	-1.4	5.732	-5.3292	TAE-684	272.867	300.923	ALK
s-nf2-HS12-1	NCGC00238454-02	HS12	schwannoma	NF2 expressing 	0.934955	-1.4	73.517	-6.0292	PIK-90	438.554	437.592	PIK3CA
s-nf2-HS12-1	NCGC00238624-04	HS12	schwannoma	NF2 expressing 		4	109.028		NCGC00238624	511.869		GALK1
s-nf2-HS12-1	NCGC00241036-02	HS12	schwannoma	NF2 expressing 		4	80.499		NCGC00241036-01	505.829	502.743	JARID2
s-nf2-HS12-1	NCGC00241097-01	HS12	schwannoma	NF2 expressing 		4	85.13		Tandutinib	417.656	417.92	KIT
s-nf2-HS12-1	NCGC00241099-01	HS12	schwannoma	NF2 expressing 	11.770382	-2.4	66.728	-4.9292	Saracatinib	432.893	440.101	SRC
s-nf2-HS12-1	NCGC00241101-02	HS12	schwannoma	NF2 expressing 	2.63506	-2.2	35.119	-5.5792	Neratinib	430.349	425.324	EGFR
s-nf2-HS12-1	NCGC00241102-02	HS12	schwannoma	NF2 expressing 	1.86548	-1.2	22.13	-5.7292	Midostaurin	347.977	347.88	PRKCA
s-nf2-HS12-1	NCGC00241103-04	HS12	schwannoma	NF2 expressing 		4	73.093		Masitinib	465.439	465.728	KIT
s-nf2-HS12-1	NCGC00241104-01	HS12	schwannoma	NF2 expressing 		4	95.688		Doramapimod	493.323		MAPK14
s-nf2-HS12-1	NCGC00241107-03	HS12	schwannoma	NF2 expressing 	5.899165	-2.2	56.214	-5.2292	Bosutinib	428.712	424.279	ABL1
s-nf2-HS12-1	NCGC00241108-03	HS12	schwannoma	NF2 expressing 	3.722122	-2.2	46.035	-5.4292	Axitinib	415.505	415.836	FLT1
s-nf2-HS12-1	NCGC00241111-02	HS12	schwannoma	NF2 expressing 	0.029566	1.3	94.291	-7.5292	VX-745	348.149	358.702	MAPK14
s-nf2-HS12-1	NCGC00241112-01	HS12	schwannoma	NF2 expressing 	29.565863	-2.4	76.261	-4.5292	RWJ-67657	461.371	460.622	MAPK14
s-nf2-HS12-1	NCGC00241113-01	HS12	schwannoma	NF2 expressing 	20.931028	-2.2	50.913	-4.6792	Orantinib	460.981	461.689	FLT1
s-nf2-HS12-1	NCGC00241342-02	HS12	schwannoma	NF2 expressing 	23.485	-3	59.573	-4.6292	KUC107550N	446.172	444.591	CLK1
s-nf2-HS12-1	NCGC00241410-01	HS12	schwannoma	NF2 expressing 	13.206586	-2.2	69.032	-4.8792	NCGC00241410-01	464.844	463.675	IRAK1
s-nf2-HS12-1	NCGC00241411-01	HS12	schwannoma	NF2 expressing 		4	97.507		NCGC00241411-01	489.816		IRAK1
s-nf2-HS12-1	NCGC00241455-01	HS12	schwannoma	NF2 expressing 		4	103.685		GW-501516	525.569	527.322	PPARD
s-nf2-HS12-1	NCGC00241982-03	HS12	schwannoma	NF2 expressing 	4.176289	-2.2	49.719	-5.3792	GSK-269962A	385.025	385.005	ROCK1
s-nf2-HS12-1	NCGC00242054-03	HS12	schwannoma	NF2 expressing 		4	116.924		SJN 2511	555.807	555.698	
s-nf2-HS12-1	NCGC00242056-02	HS12	schwannoma	NF2 expressing 		4	98.284		IKK-3 Inhibitor IX	475.446		IKBKB
s-nf2-HS12-1	NCGC00242217-04	HS12	schwannoma	NF2 expressing 	4.685874	-1.2	70.362	-5.3292	GW 843682X	479.183	478.922	PLK1
s-nf2-HS12-1	NCGC00242227-02	HS12	schwannoma	NF2 expressing 	0.742661	-1.2	61.724	-6.1292	TCS JNK 5a	394.962	394.646	MAPK8
s-nf2-HS12-1	NCGC00242249-02	HS12	schwannoma	NF2 expressing 		4	86.819		SB-590885	542.533	540.506	BRAF
s-nf2-HS12-1	NCGC00242458-01	HS12	schwannoma	NF2 expressing 		4	91.288		EX-527	518.541	518.876	SIRT1
s-nf2-HS12-1	NCGC00242476-02	HS12	schwannoma	NF2 expressing 		4	97.267		GSK-4112	498.06	498.058	NR1D1
s-nf2-HS12-1	NCGC00242477-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.4	77.356	-4.7292	AC-261066	486.047	486.46	RARB
s-nf2-HS12-1	NCGC00242478-02	HS12	schwannoma	NF2 expressing 	0.117704	-1.1	8.963	-6.9292	Alvespimycin hydrochloride	241.911	242.263	HSP90AB1
s-nf2-HS12-1	NCGC00242479-01	HS12	schwannoma	NF2 expressing 		4	101.704		Zibotentan	515.948		EDNRA
s-nf2-HS12-1	NCGC00242480-01	HS12	schwannoma	NF2 expressing 		4	96.231		Ivacaftor	491.571	491.778	CFTR
s-nf2-HS12-1	NCGC00242481-02	HS12	schwannoma	NF2 expressing 	13.206586	-2.2	32.379	-4.8792	AZD-7762	384.006	384.199	CHEK1
s-nf2-HS12-1	NCGC00242482-01	HS12	schwannoma	NF2 expressing 	13.206586	-2.2	58.843	-4.8792	SNS-314	479.776	479.953	AURKA
s-nf2-HS12-1	NCGC00242484-02	HS12	schwannoma	NF2 expressing 	2.3485	-1.2	42.939	-5.6292	WYE-354	404.437	404.209	MTOR
s-nf2-HS12-1	NCGC00242485-01	HS12	schwannoma	NF2 expressing 		4	102.779		Pemetrexed disodium	478.725		TYMS
s-nf2-HS12-1	NCGC00242486-02	HS12	schwannoma	NF2 expressing 	0.295659	-1.4	27.94	-6.5292	AZD-1480	318.631	315.879	JAK1
s-nf2-HS12-1	NCGC00242487-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.2	30.919	-4.7292	NCGC00242487	442.004	442.527	MAPK7
s-nf2-HS12-1	NCGC00242489-01	HS12	schwannoma	NF2 expressing 		4	96.537		LG100268	486.761	485.811	RXRA
s-nf2-HS12-1	NCGC00242490-02	HS12	schwannoma	NF2 expressing 	0.058992	-1.2	27.926	-7.2292	PD-166285	293.938	293.211	SRC
s-nf2-HS12-1	NCGC00242491-02	HS12	schwannoma	NF2 expressing 		4	89.099		SB-265610	456.946	458.021	CXCR2
s-nf2-HS12-1	NCGC00242492-02	HS12	schwannoma	NF2 expressing 		4	87.573		BIBR 1532	516.187	514.707	TERT
s-nf2-HS12-1	NCGC00242493-01	HS12	schwannoma	NF2 expressing 		4	86.031		Quizartinib	425.253		KIT
s-nf2-HS12-1	NCGC00242495-01	HS12	schwannoma	NF2 expressing 	5.899165	-1.2	41.833	-5.2292	PF-431396	440.424	441.064	PTK2
s-nf2-HS12-1	NCGC00242497-02	HS12	schwannoma	NF2 expressing 		4	100.839		Vismodegib	489.731	489.632	SHH
s-nf2-HS12-1	NCGC00242498-03	HS12	schwannoma	NF2 expressing 		4	99.025		D-4476	535.199	534.037	CSNK1A1
s-nf2-HS12-1	NCGC00242499-01	HS12	schwannoma	NF2 expressing 		4	93.262		Pim 1 inhibitor 2	493.766	494.472	PIM1
s-nf2-HS12-1	NCGC00242501-01	HS12	schwannoma	NF2 expressing 		4	100.407		ITX3	510.892	510.702	TRIO
s-nf2-HS12-1	NCGC00242503-01	HS12	schwannoma	NF2 expressing 		4	105.499		Meclinertant	526.503	526.205	CPA1
s-nf2-HS12-1	NCGC00242504-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.2	66.219	-4.7292	Cortivazol	497.172	496.379	
s-nf2-HS12-1	NCGC00242505-01	HS12	schwannoma	NF2 expressing 	26.350603	-3	61.488	-4.5792	Deacetyl cortivazol	493.201	493.323	
s-nf2-HS12-1	NCGC00242506-02	HS12	schwannoma	NF2 expressing 	0.06619	-1.1	5.441	-7.1792	Bortezomib	219.812	217.962	PSMD1
s-nf2-HS12-1	NCGC00242507-01	HS12	schwannoma	NF2 expressing 	5.899165	-2.2	42.802	-5.2292	Everolimus	304.346	304.711	MTOR
s-nf2-HS12-1	NCGC00242511-02	HS12	schwannoma	NF2 expressing 		4	91.964		Seocalcitol	503.626	503.936	VDR
s-nf2-HS12-1	NCGC00242512-01	HS12	schwannoma	NF2 expressing 		4	102.49		methyl jasmonate	526.247	528.186	
s-nf2-HS12-1	NCGC00242514-01	HS12	schwannoma	NF2 expressing 	0.093495	-1.1	4.643	-7.0292	Sepantronium bromide	243.16	242.763	BIRC5
s-nf2-HS12-1	NCGC00242596-01	HS12	schwannoma	NF2 expressing 		4	82.623		Pralatrexate	485.395	483.795	DHFR
s-nf2-HS12-1	NCGC00242597-01	HS12	schwannoma	NF2 expressing 		4	98.846		Saxagliptin	487.415		DPP4
s-nf2-HS12-1	NCGC00242598-03	HS12	schwannoma	NF2 expressing 		4	104.571		LY2109761	520.287		
s-nf2-HS12-1	NCGC00244250-02	HS12	schwannoma	NF2 expressing 	16.626107	-2.2	59.024	-4.7792	NCGC00244250-01	461.643	460.793	TYK2
s-nf2-HS12-1	NCGC00244252-01	HS12	schwannoma	NF2 expressing 		4	94.643		TG-101348	468.567		JAK2
s-nf2-HS12-1	NCGC00244253-01	HS12	schwannoma	NF2 expressing 	23.485	-2.4	69.241	-4.6292	Ruxolitinib	453.659	454.355	JAK1
s-nf2-HS12-1	NCGC00244256-02	HS12	schwannoma	NF2 expressing 	0.468587	-1.1	18.704	-6.3292	Lestaurtinib???	330.695	329.304	JAK1
s-nf2-HS12-1	NCGC00244257-01	HS12	schwannoma	NF2 expressing 	13.206586	-2.1	22.073	-4.8792	CYT387	435.93	438.048	JAK1
s-nf2-HS12-1	NCGC00246187-02	HS12	schwannoma	NF2 expressing 		4	89.246		Pyronaridine	466.26	466.68	
s-nf2-HS12-1	NCGC00246387-02	HS12	schwannoma	NF2 expressing 		4	92.468		Arbidol	470.477	469.556	
s-nf2-HS12-1	NCGC00246958-02	HS12	schwannoma	NF2 expressing 		4	87.623		NSC-207895	448.311	448.745	MDM4
s-nf2-HS12-1	NCGC00246966-03	HS12	schwannoma	NF2 expressing 	0.934955	-1.2	65.552	-6.0292	Flubendazole	420.118	418.453	
s-nf2-HS12-1	NCGC00246968-02	HS12	schwannoma	NF2 expressing 		4	100.708		Olmesartan	466.584	467.418	AGT
s-nf2-HS12-1	NCGC00246971-03	HS12	schwannoma	NF2 expressing 		4	100.289		Polydatin	497.732	498.844	ICAM1
s-nf2-HS12-1	NCGC00247029-02	HS12	schwannoma	NF2 expressing 		4	109.975		2-Deoxyglucose	463.587	464.317	
s-nf2-HS12-1	NCGC00247624-02	HS12	schwannoma	NF2 expressing 		4	93.701		Tanshinone I	519.592	518.951	TNF
s-nf2-HS12-1	NCGC00247735-02	HS12	schwannoma	NF2 expressing 		4	103.363		Varenicline dihydrochloride	471.92	472.741	CHRNA3
s-nf2-HS12-1	NCGC00247785-05	HS12	schwannoma	NF2 expressing 	1.86548	-1.2	62.614	-5.7292		400.662	400.244	
s-nf2-HS12-1	NCGC00247866-04	HS12	schwannoma	NF2 expressing 		4	91.374		NCGC00247866-02	481.346		BLM
s-nf2-HS12-1	NCGC00247877-01	HS12	schwannoma	NF2 expressing 	1.049036	-1.1	7.831	-5.9792	CNF-2024	326.532	325.757	HSP90AB1
s-nf2-HS12-1	NCGC00247878-01	HS12	schwannoma	NF2 expressing 	0.295659	-1.2	49.955	-6.5292	NVP-AUY922	349.146	344.481	HSP90AB1
s-nf2-HS12-1	NCGC00247879-01	HS12	schwannoma	NF2 expressing 	7.426609	-1.1	13.583	-5.1292	VER-82576	463.105	458.591	HSP90AB1
s-nf2-HS12-1	NCGC00247954-02	HS12	schwannoma	NF2 expressing 		4	94.47		SSR-504734	486.424	486.923	SLC6A9
s-nf2-HS12-1	NCGC00248196-02	HS12	schwannoma	NF2 expressing 	0.002348	1.2	88.852	-8.6292	Tempol	405.177	404.49	
s-nf2-HS12-1	NCGC00249346-02	HS12	schwannoma	NF2 expressing 	9.349547	-1.2	24.848	-5.0292	SB1518	438.166	437.894	JAK2
s-nf2-HS12-1	NCGC00249388-01	HS12	schwannoma	NF2 expressing 		4	99.67		LY2157299	515.286	513.957	
s-nf2-HS12-1	NCGC00249389-01	HS12	schwannoma	NF2 expressing 	20.931028	-2.3	5.483	-4.6792	LDN-193189	414.271	449.7	BMPR1A
s-nf2-HS12-1	NCGC00249390-01	HS12	schwannoma	NF2 expressing 	5.899165	-1.2	35.456	-5.2292	Tivozanib	396.662	397.502	FLT1
s-nf2-HS12-1	NCGC00249391-01	HS12	schwannoma	NF2 expressing 		4	88.306		NVP-BHG712	399.739		BRAF
s-nf2-HS12-1	NCGC00249392-01	HS12	schwannoma	NF2 expressing 		4	93.004		Telatinib	496.346	496.17	KDR
s-nf2-HS12-1	NCGC00249393-01	HS12	schwannoma	NF2 expressing 	3.317344	-2.2	64.021	-5.4792	Apatinib	455.498	455.155	FLT1
s-nf2-HS12-1	NCGC00249611-03	HS12	schwannoma	NF2 expressing 	0.468587	-1.2	17.618	-6.3292	MLN-2238??	315.908	314.563	PSMD1
s-nf2-HS12-1	NCGC00249612-01	HS12	schwannoma	NF2 expressing 	0.331734	-1.1	15.057	-6.4792	Ixazomib citrate	306.543	306.351	PSMD1
s-nf2-HS12-1	NCGC00249613-03	HS12	schwannoma	NF2 expressing 	0.525764	-1.1	5.479	-6.2792	Carfilzomib	296.665	295.441	PSMD1
s-nf2-HS12-1	NCGC00249684-01	HS12	schwannoma	NF2 expressing 		4	99.219		VX-702	482.261	480.315	MAPK14
s-nf2-HS12-1	NCGC00249685-02	HS12	schwannoma	NF2 expressing 	1.049036	-1.2	44.439	-5.9792	Dovitinib	391.291	391.719	
s-nf2-HS12-1	NCGC00249759-02	HS12	schwannoma	NF2 expressing 		4	107.021		NCGC00249759-01	468.412	468.147	PDE4A
s-nf2-HS12-1	NCGC00250085-01	HS12	schwannoma	NF2 expressing 		4	63.512		NVP-ABE171	433.356	432.547	PDE4A
s-nf2-HS12-1	NCGC00250373-01	HS12	schwannoma	NF2 expressing 		4	99.585		A-769662	532.553	532.741	PRKAA1
s-nf2-HS12-1	NCGC00250374-01	HS12	schwannoma	NF2 expressing 		4	87.737		Licofelone	484.111	483.384	ALOX5
s-nf2-HS12-1	NCGC00250375-02	HS12	schwannoma	NF2 expressing 	11.770382	-2.2	67.805	-4.9292	Linsitinib	477.809	478.043	IGFR1
s-nf2-HS12-1	NCGC00250376-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.1	15.433	-4.7292	KN-93	462.573	461.989	CAMKK2
s-nf2-HS12-1	NCGC00250377-01	HS12	schwannoma	NF2 expressing 		4	99.026		NU-7441	442.724	442.434	PRKDC
s-nf2-HS12-1	NCGC00250378-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.4	65.369	-4.7292	Piboserod hydrochloride	439.999	439.22	HTR4
s-nf2-HS12-1	NCGC00250379-03	HS12	schwannoma	NF2 expressing 	7.426609	-1.4	62.582	-5.1292	CT-99021	404.031	403.156	GSK3B
s-nf2-HS12-1	NCGC00250380-01	HS12	schwannoma	NF2 expressing 	4.176289	-1.2	69.272	-5.3792	AZ-628	464.85	463.332	BRAF
s-nf2-HS12-1	NCGC00250381-02	HS12	schwannoma	NF2 expressing 	5.257637	-1.1	11.784	-5.2792	AZ-23	380.08	380.971	NTRK1
s-nf2-HS12-1	NCGC00250382-01	HS12	schwannoma	NF2 expressing 	10.490364	-2.2	72.59	-4.9792	NVP-LDE-225	497.937	497.942	SMO
s-nf2-HS12-1	NCGC00250383-01	HS12	schwannoma	NF2 expressing 	13.206586	-2.4	67.62	-4.8792	Irestatin 9389	426.032	424.449	ERN1
s-nf2-HS12-1	NCGC00250384-01	HS12	schwannoma	NF2 expressing 		4	87.989		PHA-408	489.817	489.318	IKBKB
s-nf2-HS12-1	NCGC00250385-02	HS12	schwannoma	NF2 expressing 	8.332792	-1.4	75.824	-5.0792	XMD8-92	485.968	485.355	MAPK7
s-nf2-HS12-1	NCGC00250386-02	HS12	schwannoma	NF2 expressing 	1.86548	-1.2	26.552	-5.7292	BX-795	343.566	343.901	IKBKE
s-nf2-HS12-1	NCGC00250387-02	HS12	schwannoma	NF2 expressing 	1.662611	-1.4	76.167	-5.7792	KU 0060648	423.106	422.8	PRKDC
s-nf2-HS12-1	NCGC00250388-01	HS12	schwannoma	NF2 expressing 	0.001177	1.1	87.566	-8.9292	KRP 203	435.218	434.142	S1PR1
s-nf2-HS12-1	NCGC00250389-01	HS12	schwannoma	NF2 expressing 		4	102.947		CDIBA	527.261	529.495	PLCG1
s-nf2-HS12-1	NCGC00250390-01	HS12	schwannoma	NF2 expressing 	14.818033	-2.1	11.702	-4.8292	ISOX	400.019	400.846	HDAC1
s-nf2-HS12-1	NCGC00250391-01	HS12	schwannoma	NF2 expressing 	16.626107	-2.2	36.056	-4.7792	AZD-7545	416.62	416.127	PDK2
s-nf2-HS12-1	NCGC00250392-01	HS12	schwannoma	NF2 expressing 		4	106.368		AR-C155858	520.74		SLC16A1
s-nf2-HS12-1	NCGC00250393-01	HS12	schwannoma	NF2 expressing 		4	100.636		CAP-232	514.33	515.228	SSTR4
s-nf2-HS12-1	NCGC00250395-01	HS12	schwannoma	NF2 expressing 	0.14818	-1.4	71.658	-6.8292	OSI-027	404.794	404.62	MTOR
s-nf2-HS12-1	NCGC00250396-01	HS12	schwannoma	NF2 expressing 	0.833279	-1.2	50.757	-6.0792	KU-0063794	390.113	391.142	MTOR
s-nf2-HS12-1	NCGC00250397-01	HS12	schwannoma	NF2 expressing 	9.349547	-2.2	73.722	-5.0292	NVP-XAV-939	482.166	479.606	TNKS
s-nf2-HS12-1	NCGC00250398-01	HS12	schwannoma	NF2 expressing 	0.00935	-1.2	29.692	-8.0292	PF-05212384	241.042	238.688	MTOR
s-nf2-HS12-1	NCGC00250399-01	HS12	schwannoma	NF2 expressing 	20.931028	-3	67.891	-4.6792	Vemurafenib	497.047	494.957	BRAF
s-nf2-HS12-1	NCGC00250400-01	HS12	schwannoma	NF2 expressing 	16.626107	-2.1	16.047	-4.7792	Crizotinib	426.692	423.602	MET
s-nf2-HS12-1	NCGC00250401-01	HS12	schwannoma	NF2 expressing 	0.263506	-1.2	37.888	-6.5792	Flavopiridol	304.723	305.445	CDK1
s-nf2-HS12-1	NCGC00250402-01	HS12	schwannoma	NF2 expressing 		4	105.399		Dapagliflozin	482.159	481.63	
s-nf2-HS12-1	NCGC00250403-01	HS12	schwannoma	NF2 expressing 	0.14818	-1.4	73.294	-6.8292	Linifanib	356.226	357.034	KDR
s-nf2-HS12-1	NCGC00250404-01	HS12	schwannoma	NF2 expressing 		4	91.072		Veliparib	442.887		PARP1
s-nf2-HS12-1	NCGC00250405-01	HS12	schwannoma	NF2 expressing 	0.06619	-1.2	37.594	-7.1792	AZD-8055	283.855	283.497	MTOR
s-nf2-HS12-1	NCGC00250406-01	HS12	schwannoma	NF2 expressing 	18.654798	-2.2	54.347	-4.7292	Tipifarnib	476.025	475.706	COX10
s-nf2-HS12-1	NCGC00250407-01	HS12	schwannoma	NF2 expressing 	0.833279	-1.2	28.441	-6.0792	CHIR-265	374.272	370.935	BRAF
s-nf2-HS12-1	NCGC00250408-01	HS12	schwannoma	NF2 expressing 	0.331734	-1.2	10.182	-6.4792	GSK-2126458	166.756	167.385	PIK3CA
